setting_id,annual_EIR,cm_coverage,seasonality,rtss_target_group,cm_target_group,pmc_target_group,rtss_mode,rtss_coverage,pmc_coverage,pmc_mode,rtss_booster1_min_age,frac_high_access,demographics_filename,CM_filename,RTSS_filename,PMC_filename
HX15,32,0.6,season1,random,random,random,constant,0.8,0.2,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_7tp2ndyr_20coverage.csv
HX16,32,0.6,season1,random,random,random,constant,0,0.4,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_3tp_40coverage.csv
HX17,32,0.6,season1,random,random,random,constant,0,0.4,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp_40coverage.csv
HX18,32,0.6,season1,random,random,random,constant,0,0.4,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp2ndyr_40coverage.csv
HX19,32,0.6,season1,random,random,random,constant,0,0.4,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp_40coverage.csv
HX20,32,0.6,season1,random,random,random,constant,0,0.4,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp2ndyr_40coverage.csv
HX21,32,0.6,season1,random,random,random,constant,0,0.4,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_6tp2ndyr_40coverage.csv
HX22,32,0.6,season1,random,random,random,constant,0,0.4,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_7tp2ndyr_40coverage.csv
HX23,32,0.6,season1,random,random,random,constant,0.8,0.4,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_3tp_40coverage.csv
HX24,32,0.6,season1,random,random,random,constant,0.8,0.4,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp_40coverage.csv
HX25,32,0.6,season1,random,random,random,constant,0.8,0.4,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp2ndyr_40coverage.csv
HX26,32,0.6,season1,random,random,random,constant,0.8,0.4,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp_40coverage.csv
HX27,32,0.6,season1,random,random,random,constant,0.8,0.4,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp2ndyr_40coverage.csv
HX28,32,0.6,season1,random,random,random,constant,0.8,0.4,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_6tp2ndyr_40coverage.csv
HX29,32,0.6,season1,random,random,random,constant,0.8,0.4,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_7tp2ndyr_40coverage.csv
HX30,32,0.6,season1,random,random,random,constant,0,0.6,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_3tp_60coverage.csv
HX31,32,0.6,season1,random,random,random,constant,0,0.6,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp_60coverage.csv
HX32,32,0.6,season1,random,random,random,constant,0,0.6,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp2ndyr_60coverage.csv
HX33,32,0.6,season1,random,random,random,constant,0,0.6,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp_60coverage.csv
HX34,32,0.6,season1,random,random,random,constant,0,0.6,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp2ndyr_60coverage.csv
HX35,32,0.6,season1,random,random,random,constant,0,0.6,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_6tp2ndyr_60coverage.csv
HX36,32,0.6,season1,random,random,random,constant,0,0.6,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_7tp2ndyr_60coverage.csv
HX37,32,0.6,season1,random,random,random,constant,0.8,0.6,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_3tp_60coverage.csv
HX38,32,0.6,season1,random,random,random,constant,0.8,0.6,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp_60coverage.csv
HX39,32,0.6,season1,random,random,random,constant,0.8,0.6,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp2ndyr_60coverage.csv
HX40,32,0.6,season1,random,random,random,constant,0.8,0.6,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp_60coverage.csv
HX41,32,0.6,season1,random,random,random,constant,0.8,0.6,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp2ndyr_60coverage.csv
HX42,32,0.6,season1,random,random,random,constant,0.8,0.6,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_6tp2ndyr_60coverage.csv
HX43,32,0.6,season1,random,random,random,constant,0.8,0.6,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_7tp2ndyr_60coverage.csv
HX44,32,0.6,season1,random,random,random,constant,0,0.8,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_3tp_80coverage.csv
HX45,32,0.6,season1,random,random,random,constant,0,0.8,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp_80coverage.csv
HX46,32,0.6,season1,random,random,random,constant,0,0.8,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp2ndyr_80coverage.csv
HX47,32,0.6,season1,random,random,random,constant,0,0.8,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp_80coverage.csv
HX48,32,0.6,season1,random,random,random,constant,0,0.8,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp2ndyr_80coverage.csv
HX49,32,0.6,season1,random,random,random,constant,0,0.8,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_6tp2ndyr_80coverage.csv
HX50,32,0.6,season1,random,random,random,constant,0,0.8,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_7tp2ndyr_80coverage.csv
HX51,32,0.6,season1,random,random,random,constant,0.8,0.8,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_3tp_80coverage.csv
HX52,32,0.6,season1,random,random,random,constant,0.8,0.8,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp_80coverage.csv
HX53,32,0.6,season1,random,random,random,constant,0.8,0.8,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp2ndyr_80coverage.csv
HX54,32,0.6,season1,random,random,random,constant,0.8,0.8,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp_80coverage.csv
HX55,32,0.6,season1,random,random,random,constant,0.8,0.8,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp2ndyr_80coverage.csv
HX56,32,0.6,season1,random,random,random,constant,0.8,0.8,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_6tp2ndyr_80coverage.csv
HX57,32,0.6,season1,random,random,random,constant,0.8,0.8,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_7tp2ndyr_80coverage.csv
HX58,32,0.6,season1,random,random,random,constant,0,1,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_3tp_100coverage.csv
HX59,32,0.6,season1,random,random,random,constant,0,1,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp_100coverage.csv
HX60,32,0.6,season1,random,random,random,constant,0,1,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_4tp2ndyr_100coverage.csv
HX61,32,0.6,season1,random,random,random,constant,0,1,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp_100coverage.csv
HX62,32,0.6,season1,random,random,random,constant,0,1,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_5tp2ndyr_100coverage.csv
HX63,32,0.6,season1,random,random,random,constant,0,1,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_6tp2ndyr_100coverage.csv
HX64,32,0.6,season1,random,random,random,constant,0,1,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_0coverage.csv,PMC/PMC_7tp2ndyr_100coverage.csv
HX65,32,0.6,season1,random,random,random,constant,0.8,1,3tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_3tp_100coverage.csv
HX66,32,0.6,season1,random,random,random,constant,0.8,1,4tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp_100coverage.csv
HX67,32,0.6,season1,random,random,random,constant,0.8,1,4tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_4tp2ndyr_100coverage.csv
HX68,32,0.6,season1,random,random,random,constant,0.8,1,5tp,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp_100coverage.csv
HX69,32,0.6,season1,random,random,random,constant,0.8,1,5tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_5tp2ndyr_100coverage.csv
HX70,32,0.6,season1,random,random,random,constant,0.8,1,6tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_6tp2ndyr_100coverage.csv
HX71,32,0.6,season1,random,random,random,constant,0.8,1,7tp2ndyr,730,0,Demographics/generic_demographics_cohort_uncorrelated_IIV.json,CM/CM_constant_60coverage.csv,RTSS/RTSS_constant_80coverage.csv,PMC/PMC_7tp2ndyr_100coverage.csv
